got_pizza,karma,age,raop_age,pop_request,activity,total_posts,raop_posts,prev_raop_post,words,poor,student,grateful,score
0,150,196.922025463,0,9,7,24,0,First Post,19,Poor not in post,No student,Grateful not in post,0
0,1921,231.046041667,0,19,25,16,0,First Post,78,Poor not in post,No student,Grateful in post,-3
0,2583,577.71818287,0,7,24,59,0,First Post,41,Poor not in post,No student,Grateful not in post,3
1,8,0,0,9,1,0,0,First Post,58,Poor not in post,No student,Grateful not in post,1
0,3716,473.506875,0,2,81,32,0,First Post,27,Poor not in post,No student,Grateful not in post,4
0,7,185.766099537,0,5,3,2,0,First Post,15,Poor not in post,No student,Grateful not in post,0
0,0,0,0,6,0,0,0,First Post,114,Poor not in post,No student,Grateful not in post,-2
0,532,149.929444444,0,5,13,55,0,First Post,34,Poor not in post,No student,Grateful not in post,-4
0,0,0,0,1,0,0,0,First Post,194,Poor not in post,No student,Grateful not in post,4
0,0,0,0,1,0,0,0,First Post,NA,Poor not in post,No student,Grateful not in post,NA
1,-1,131.801319444,0,2,2,2,0,First Post,79,Poor not in post,No student,Grateful not in post,-1
1,4228,1349.71929398,68.6782060185,21,65,46,0,First Post,54,Poor not in post,No student,Grateful not in post,0
0,10067,288.152777778,0,14,20,26,0,First Post,11,Poor not in post,No student,Grateful not in post,0
0,0,0,0,3,0,0,0,First Post,111,Poor not in post,No student,Grateful not in post,0
1,231,159.823935185,31.2391666667,6,16,3,2,Posted Before,58,Poor not in post,No student,Grateful not in post,2
0,540,59.5741666667,0,4,23,20,0,First Post,77,Poor not in post,No student,Grateful not in post,-6
0,16,2.00619212963,0,3,1,1,0,First Post,9,Poor not in post,No student,Grateful not in post,-1
1,0,0,0,8,0,0,0,First Post,164,Poor not in post,No student,Grateful not in post,-1
0,792,293.395347222,0,6,32,7,0,First Post,167,Poor not in post,Student,Grateful not in post,10
0,91,139.967326389,0,3,6,8,0,First Post,66,Poor not in post,No student,Grateful not in post,-1
0,18,54.1726273148,0,6,7,6,0,First Post,35,Poor not in post,No student,Grateful not in post,0
0,174,140.179733796,0,1,18,7,0,First Post,258,Poor not in post,No student,Grateful not in post,-22
1,560,315.158634259,0,4,29,24,0,First Post,73,Poor not in post,No student,Grateful not in post,3
1,0,0,0,4,0,0,0,First Post,67,Poor not in post,No student,Grateful not in post,1
0,166,561.200243056,0,7,20,13,0,First Post,36,Poor not in post,No student,Grateful not in post,1
0,0,0,0,3,0,0,0,First Post,21,Poor not in post,No student,Grateful not in post,-1
0,5081,146.737673611,0,6,46,80,0,First Post,69,Poor not in post,No student,Grateful not in post,-4
0,17,5.73219907407,0,4,2,0,0,First Post,60,Poor not in post,Student,Grateful not in post,3
1,6179,216.770104167,74.8113310185,7,24,35,0,First Post,409,Poor not in post,No student,Grateful not in post,6
1,19,34.3099537037,0,1,6,1,0,First Post,50,Poor not in post,No student,Grateful not in post,-2
0,136,1.71730324074,0,0,3,5,0,First Post,111,Poor not in post,No student,Grateful not in post,1
0,556,82.9584375,11.8971759259,5,35,29,0,First Post,62,Poor not in post,No student,Grateful not in post,-4
0,368,1150.7800463,0,3,39,7,0,First Post,15,Poor not in post,No student,Grateful not in post,-1
0,1908,244.798958333,0,3,32,126,0,First Post,33,Poor not in post,No student,Grateful not in post,-8
0,0,0,0,9,0,0,0,First Post,134,Poor not in post,No student,Grateful not in post,-6
1,463,1856.20006944,0,6,14,12,0,First Post,155,Poor not in post,No student,Grateful not in post,1
1,25,0.212696759259,0,3,3,0,0,First Post,133,Poor not in post,No student,Grateful not in post,1
1,0,0,0,6,0,0,0,First Post,127,Poor not in post,No student,Grateful not in post,0
1,95,546.925358796,0,5,6,5,0,First Post,75,Poor in post,No student,Grateful not in post,-3
1,1322,247.863055556,3.92104166667,21,36,44,0,First Post,31,Poor not in post,No student,Grateful not in post,-3
1,92,216.541851852,0,25,9,5,0,First Post,165,Poor not in post,No student,Grateful not in post,7
1,178,12.9261111111,6.05304398148,6,6,5,0,First Post,70,Poor not in post,No student,Grateful not in post,2
1,1044,141.081608796,0,2,17,10,0,First Post,179,Poor not in post,Student,Grateful not in post,6
0,18636,771.067719907,0,2,78,211,0,First Post,16,Poor not in post,No student,Grateful not in post,0
1,391,226.696435185,186.816840278,3,14,14,0,First Post,35,Poor not in post,No student,Grateful not in post,0
0,16,75.9228009259,0,2,3,2,0,First Post,95,Poor not in post,No student,Grateful not in post,-7
0,58,686.092210648,0,9,10,2,0,First Post,43,Poor not in post,No student,Grateful not in post,5
0,99,102.500613426,0,1,4,4,0,First Post,113,Poor not in post,No student,Grateful not in post,7
0,34,584.648449074,0,7,7,0,0,First Post,32,Poor not in post,No student,Grateful not in post,-1
0,971,420.772951389,0,7,37,60,0,First Post,78,Poor not in post,No student,Grateful not in post,5
0,0,0,0,3,0,0,0,First Post,38,Poor not in post,No student,Grateful not in post,1
1,0,0,0,3,0,0,0,First Post,71,Poor not in post,No student,Grateful not in post,-2
0,3228,736.403657407,0,2,39,73,0,First Post,57,Poor not in post,No student,Grateful not in post,1
0,0,0,0,6,0,0,0,First Post,48,Poor not in post,No student,Grateful not in post,-2
0,382,100.839513889,9.04364583333,7,12,4,0,First Post,27,Poor not in post,No student,Grateful not in post,2
0,0,0,0,15,0,0,0,First Post,61,Poor not in post,No student,Grateful not in post,-8
0,38,382.30962963,0,3,5,6,0,First Post,26,Poor not in post,No student,Grateful not in post,3
0,0,0,0,4,0,0,0,First Post,52,Poor not in post,No student,Grateful not in post,1
0,219,202.109965278,0,9,11,28,0,First Post,98,Poor not in post,No student,Grateful not in post,-2
0,446,228.667037037,0,2,17,34,0,First Post,1,Poor not in post,No student,Grateful not in post,0
1,501,467.225671296,0,9,30,55,0,First Post,93,Poor not in post,No student,Grateful not in post,4
0,0,0,0,3,0,0,0,First Post,28,Poor in post,No student,Grateful not in post,-6
0,0,0,0,4,0,0,0,First Post,40,Poor not in post,No student,Grateful not in post,7
0,117,140.343298611,0,2,11,4,0,First Post,105,Poor not in post,No student,Grateful not in post,-8
1,1180,175.946365741,0,2,29,10,0,First Post,1,Poor not in post,No student,Grateful not in post,0
0,2,128.041793981,0,6,2,0,0,First Post,63,Poor not in post,No student,Grateful not in post,3
0,11,50.8216319444,0,5,6,0,0,First Post,178,Poor not in post,No student,Grateful not in post,3
0,1745,455.997581019,0,6,15,26,0,First Post,58,Poor not in post,No student,Grateful not in post,5
0,44,115.413680556,0,6,9,2,0,First Post,28,Poor not in post,No student,Grateful not in post,-4
0,2180,115.888240741,0,10,1,15,0,First Post,17,Poor not in post,No student,Grateful not in post,-2
0,1071,130.231608796,0,3,30,27,0,First Post,57,Poor not in post,No student,Grateful not in post,2
1,51,216.206134259,0.0213194444444,2,3,3,1,Posted Before,64,Poor not in post,No student,Grateful not in post,0
0,0,0,0,2,0,0,0,First Post,46,Poor not in post,No student,Grateful not in post,1
0,1684,677.727326389,0,4,49,39,0,First Post,28,Poor not in post,No student,Grateful not in post,1
1,44,58.7813425926,0,3,3,2,0,First Post,107,Poor not in post,Student,Grateful in post,5
0,0,0,0,4,0,0,0,First Post,36,Poor not in post,No student,Grateful not in post,1
0,0,0,0,3,1,0,0,First Post,32,Poor not in post,No student,Grateful not in post,-1
0,2461,522.848969907,0,3,54,4,0,First Post,62,Poor not in post,No student,Grateful not in post,-2
0,0,0,0,3,0,0,0,First Post,106,Poor not in post,No student,Grateful not in post,-5
0,15,310.775046296,0,4,3,2,0,First Post,96,Poor not in post,No student,Grateful not in post,1
0,179,297.093298611,0,2,14,3,0,First Post,40,Poor not in post,No student,Grateful not in post,1
0,1,1.24346064815,0,8,1,0,0,First Post,291,Poor not in post,Student,Grateful not in post,-6
0,2964,593.185196759,0,22,34,25,0,First Post,NA,Poor not in post,No student,Grateful not in post,NA
1,3,0.130393518519,0,9,1,1,0,First Post,82,Poor not in post,No student,Grateful not in post,-1
0,17,21.8697916667,21.8697916667,1,1,2,2,Posted Before,25,Poor not in post,No student,Grateful not in post,0
0,5887,1105.70616898,0,3,149,486,0,First Post,72,Poor not in post,No student,Grateful not in post,5
0,0,0,0,15,0,0,0,First Post,58,Poor not in post,No student,Grateful not in post,2
1,146,65.4327199074,0,5,14,2,0,First Post,147,Poor not in post,No student,Grateful not in post,2
0,159,553.887835648,0,10,6,10,0,First Post,58,Poor not in post,No student,Grateful not in post,7
0,6441,813.474583333,0,3,107,140,0,First Post,149,Poor not in post,No student,Grateful not in post,1
0,43,79.2536805556,0,5,6,1,0,First Post,33,Poor not in post,No student,Grateful not in post,-2
0,1753,401.66087963,62.0836689815,4,53,8,1,Posted Before,117,Poor not in post,No student,Grateful not in post,14
0,319,407.02880787,0,3,18,16,0,First Post,13,Poor not in post,No student,Grateful not in post,0
1,2343,803.096759259,0,40,41,39,0,First Post,22,Poor not in post,No student,Grateful not in post,0
1,59,103.46193287,0,2,7,3,0,First Post,92,Poor not in post,No student,Grateful not in post,-2
0,209,58.3063888889,0,2,8,2,0,First Post,40,Poor not in post,No student,Grateful not in post,1
0,931,346.580833333,0,12,27,16,0,First Post,146,Poor not in post,No student,Grateful not in post,0
0,7,0,0,11,1,0,0,First Post,88,Poor not in post,No student,Grateful not in post,-1
0,1716,148.509560185,0,1,26,138,0,First Post,96,Poor not in post,No student,Grateful not in post,2
1,37,13.4405092593,0,4,1,0,0,First Post,47,Poor not in post,No student,Grateful not in post,0
0,42,557.98943287,0,22,8,1,0,First Post,273,Poor not in post,No student,Grateful not in post,-1
1,74,108.068402778,9.06305555556,11,4,6,1,Posted Before,67,Poor not in post,No student,Grateful not in post,-4
0,171,312.374270833,0,6,16,5,0,First Post,49,Poor not in post,No student,Grateful not in post,-2
1,55,138.731828704,0,2,12,5,0,First Post,59,Poor not in post,No student,Grateful not in post,5
0,2,0.0519675925926,0,5,1,0,0,First Post,48,Poor not in post,No student,Grateful not in post,-3
1,5535,403.550069444,0,2,62,66,0,First Post,56,Poor not in post,No student,Grateful not in post,6
0,975,69.0875578704,0,20,16,9,0,First Post,32,Poor not in post,No student,Grateful not in post,2
0,0,0,0,4,0,0,0,First Post,49,Poor not in post,No student,Grateful not in post,1
0,6092,565.945601852,0,3,62,111,0,First Post,144,Poor not in post,No student,Grateful not in post,-1
0,0,0,0,3,0,0,0,First Post,9,Poor not in post,No student,Grateful not in post,1
0,596,17.4648842593,0,1,21,31,0,First Post,44,Poor not in post,No student,Grateful not in post,3
0,0,0,0,3,0,0,0,First Post,98,Poor not in post,No student,Grateful not in post,4
1,1027,92.0588310185,0,2,13,8,0,First Post,273,Poor not in post,No student,Grateful not in post,-6
0,0,0,0,1,0,0,0,First Post,36,Poor not in post,No student,Grateful not in post,0
0,3082,1215.34105324,126.099664352,2,77,19,0,First Post,84,Poor not in post,No student,Grateful not in post,3
0,0,43.3321180556,0,10,1,0,0,First Post,79,Poor in post,No student,Grateful not in post,0
0,56,146.063217593,0,3,10,5,0,First Post,30,Poor not in post,No student,Grateful not in post,-1
0,1974,834.96431713,0,6,34,34,0,First Post,28,Poor not in post,No student,Grateful not in post,1
1,206,81.3749189815,74.5709259259,3,16,10,1,Posted Before,55,Poor not in post,No student,Grateful not in post,4
0,0,0,0,21,0,0,0,First Post,45,Poor not in post,No student,Grateful not in post,8
0,410,558.961759259,0,3,24,37,0,First Post,23,Poor not in post,No student,Grateful not in post,2
0,317,26.1486226852,0.118217592593,5,18,1,0,First Post,13,Poor not in post,No student,Grateful not in post,0
0,2623,47.6365972222,25.8988078704,18,32,32,1,Posted Before,29,Poor not in post,No student,Grateful not in post,0
0,169,20.0440509259,0,4,4,0,0,First Post,110,Poor not in post,No student,Grateful not in post,-2
0,2548,707.04818287,0,2,36,50,0,First Post,28,Poor not in post,No student,Grateful not in post,-1
0,97,321.970150463,221.080601852,1,14,4,0,First Post,50,Poor not in post,No student,Grateful not in post,3
0,0,0,0,2,0,0,0,First Post,29,Poor not in post,No student,Grateful not in post,3
0,674,195.945636574,0,1,36,17,0,First Post,50,Poor in post,Student,Grateful not in post,1
0,794,600.792627315,560.823402778,2,21,20,0,First Post,200,Poor not in post,No student,Grateful not in post,-17
0,493,712.389560185,0,3,14,2,0,First Post,133,Poor not in post,No student,Grateful not in post,1
1,4580,1912.39487269,0,8,83,29,0,First Post,86,Poor not in post,No student,Grateful not in post,-4
0,0,0,0,3,0,0,0,First Post,49,Poor not in post,Student,Grateful not in post,4
0,12,20.1128703704,0,2,1,1,0,First Post,182,Poor not in post,No student,Grateful not in post,0
0,299,171.505844907,0,35,13,9,0,First Post,9,Poor not in post,No student,Grateful not in post,0
0,1851,175.408935185,0,7,18,11,0,First Post,12,Poor not in post,No student,Grateful not in post,-2
1,507,34.7164583333,0,6,2,0,0,First Post,37,Poor not in post,No student,Grateful not in post,-3
0,0,0,0,3,0,0,0,First Post,54,Poor not in post,No student,Grateful not in post,0
0,988,371.378761574,0,5,29,4,0,First Post,124,Poor not in post,No student,Grateful not in post,-9
0,40,18.7293634259,0,4,2,2,0,First Post,30,Poor not in post,No student,Grateful not in post,0
1,7,267.036886574,0,2,2,0,0,First Post,337,Poor not in post,No student,Grateful not in post,6
0,369,612.765613426,0,3,24,8,0,First Post,52,Poor not in post,No student,Grateful not in post,5
0,1191,433.536979167,0,17,24,30,0,First Post,83,Poor not in post,No student,Grateful not in post,-2
0,0,0,0,6,0,0,0,First Post,134,Poor not in post,No student,Grateful not in post,-1
0,852,62.5380671296,0,4,18,4,0,First Post,63,Poor in post,No student,Grateful not in post,-9
0,6437,1067.80667824,0,7,62,65,0,First Post,60,Poor not in post,No student,Grateful not in post,-1
0,23593,473.575671296,1.0465162037,14,67,187,0,First Post,95,Poor not in post,No student,Grateful not in post,3
0,4,0,0,5,1,0,0,First Post,49,Poor not in post,No student,Grateful not in post,0
0,7,0,0,8,1,0,0,First Post,39,Poor not in post,No student,Grateful not in post,2
0,635,106.984675926,0,10,25,12,0,First Post,126,Poor not in post,No student,Grateful not in post,-1
0,5054,233.100324074,0,2,70,67,0,First Post,5,Poor not in post,No student,Grateful not in post,-2
0,645,189.627210648,0,8,23,64,0,First Post,44,Poor not in post,No student,Grateful not in post,-3
0,0,0,0,8,0,0,0,First Post,91,Poor not in post,No student,Grateful not in post,3
1,662,382.853321759,88.0487615741,1,27,14,0,First Post,69,Poor not in post,No student,Grateful not in post,0
0,0,0,0,15,0,0,0,First Post,52,Poor not in post,No student,Grateful not in post,1
1,5847,328.173483796,0,14,26,19,0,First Post,35,Poor not in post,Student,Grateful not in post,-1
0,63,139.636712963,0,33,5,0,0,First Post,26,Poor not in post,No student,Grateful not in post,-3
0,15,50.9944444444,0,5,5,1,0,First Post,102,Poor not in post,No student,Grateful not in post,0
0,3,0,0,4,1,0,0,First Post,26,Poor not in post,Student,Grateful not in post,6
0,7,60.3670023148,0,4,3,1,0,First Post,32,Poor not in post,No student,Grateful not in post,0
0,26,36.7378472222,0,8,3,2,0,First Post,88,Poor in post,No student,Grateful not in post,0
0,5270,445.289930556,0,1,27,40,0,First Post,243,Poor not in post,Student,Grateful not in post,-4
0,13,313.584641204,313.584641204,5,1,0,0,First Post,89,Poor not in post,No student,Grateful not in post,12
0,1,23.1182638889,0,4,1,0,0,First Post,33,Poor in post,No student,Grateful not in post,-4
0,118,191.067847222,6.03833333333,3,18,15,0,First Post,90,Poor not in post,No student,Grateful not in post,2
0,0,0,0,1,0,0,0,First Post,49,Poor not in post,No student,Grateful not in post,3
1,1541,401.515694444,114.442615741,2,49,28,0,First Post,296,Poor in post,No student,Grateful in post,5
0,3285,197.879189815,0,11,28,8,0,First Post,84,Poor not in post,No student,Grateful not in post,0
0,32,63.8548958333,0,2,6,0,0,First Post,44,Poor not in post,No student,Grateful not in post,3
1,2669,981.28068287,0,12,44,30,0,First Post,111,Poor not in post,No student,Grateful not in post,-8
0,0,0,0,11,0,0,0,First Post,63,Poor not in post,No student,Grateful not in post,4
1,2662,132.471377315,0,20,38,6,0,First Post,70,Poor not in post,No student,Grateful not in post,7
0,0,0,0,1,1,0,0,First Post,50,Poor not in post,No student,Grateful not in post,2
0,570,160.926018519,118.953125,3,14,38,1,Posted Before,77,Poor not in post,No student,Grateful not in post,-2
0,0,0,0,222,0,0,0,First Post,36,Poor not in post,No student,Grateful not in post,-3
0,1180,749.499398148,0,5,66,71,0,First Post,23,Poor not in post,No student,Grateful not in post,1
0,600,177.535069444,0,8,20,7,0,First Post,111,Poor not in post,Student,Grateful not in post,0
0,0,0,0,2,1,0,0,First Post,48,Poor not in post,No student,Grateful not in post,-5
0,0,0,0,11,0,0,0,First Post,133,Poor not in post,No student,Grateful not in post,-1
